Recipient,Amount
0x8b1328391f7156e725c62583f7c186b008e5b0fc,34747.99
0x706936987f2f72ea1ef42bf3df9168baba48533e,34747.55
0x83803c1ddc484a5485f43c66ab889cfa32488a36,34745.99
0x7d6292a9001ac4a19fbf10c63e81f14794d29470,34745.21
0x2af10fe853c83df154e12003fa57e67d28e9b8fb,34743.76
0xb2aafab04c0e9a56a32ab603303269cd0287f992,34742.8
0x74f3e4bd31393649fe1dd84e6d3444c354e0e202,34737.71
0x38d945c6bf2ef298b5f1d7107785f48ece39e169,34734.57
0xd7891746b39fa1a64e88b07e2b2bf36c842e7740,34734.43
0x766c451da8b8bca2eab4cf6eca0c0670fa3e626c,34729.18
0x656a1df9c61bc836d255cdae79f48f7c159e4616,34726.96
0xffd360b1ef0f07711a70165eba3f118034475dfa,34724.67
0xbc2808a6e2c66cd576def576a4652fc4c1237eed,34722.58
0x3f36c2d0993774e21edadf815610fcb009c8d10d,34718.65
0x1a1564ef6f90b9f4ce180e431bd9cbf4dd0099ec,34715.16
0x1a3cbf1ccdad37a215984ffbdc3a68e7d238b7b9,34713.47
0x65a607a6507ab57669e79afd38ac85a5d7d9ea9c,34710.67
0xdbff0ecc38bd49051408ff6f734f9b667cde2acb,34710.65
0xbc9cb42d53521ab0c4c8640996faa05569b79131,34709.73
0xa75ad76af9b87b0b3287138e0a3638a668631c81,34706.12
0xd5c03e2b682a642897d24a6acc08178004cad9a9,34702.96
0xc0c7c90ca7f3c17a2c380b1fe6eb4540590de438,34697.18
0xa142f1a43e2d7e6619aa1ab075bda170f95ef5e5,34696.45
0x93496548f465ff4a8d3507ad5b4da62354c26bda,34696.26
0x6f389d4e7bcda16392a676d743328a3531f32008,34696.24
0x2dc71544e033a6d029a4e09a5b8de98a25df0e37,34694.65
0x5e332062a40fe6764ad3d7c54b828e372d09f073,34694.37
0x6132cce5a102774bacc2f8aa2c6f0334e1f2fc64,34692.27
0xb1a0f933b7fd86b68f9a04f1fe61f0279f53fcd3,34687.28
0xab741eb3855cfe7c14b8ccbc0ae46faa5185c3ad,34687.17
0x22f4d38d7ce812e791e55b3274a04afbb90ed535,34684.17
0xf681915d787c9b8db213c301f24011ef5b5bd82a,34681.59
0x55014385a500cff0c6b01703243c9590b1630eb5,34681.54
0x60a63df85e68484ed27af90fa43ae98372f1acbd,34680.7
0x557f76eb2df9e01b382f15205c01c003c0504025,34674.9
0x3355470ed07081d8b4b0b46866626acdf559046c,34674.56
0xc8bc1660edd5ff4a749ab6963e2b343f1f681226,34674.19
0x6c1f517ca30eb0f752fe741003a294b3ac90849f,34670.41
0xeac4e13de0a087521c6a662140d7665fa1e1b062,34670.18
0x1863ed005717e0dd20299377220b60ca8e247da9,34668.96
0x398da7fefeee8c1f62f17e5140597efb283ae825,34666.72
0x1b2fb381775cdd054b3f01a18b8741cf9f49b457,34664.45
0xb427456e6104f786d1c4c2615fe37e9a27c9f2fb,34663.34
0xaa9363026f288129f9d5ffb27c6b58d70c742ca6,34661.27
0x38d2787e1b04f90d67afc1af919b56d92508ea7a,34659.84
0xf9e99634c93517249aeb897d44bb27dcd55c0df6,34653.48
0x93a83f4d3a958192646a74d869c219a80ba3dbb4,34653.48
0xa478f36e222d98849c5c247dbb34c81a09fc06bf,34650.41
0x4abd53ad2cfaf6ddf4a20f44642f5dae0a5968c5,34645.77
0x7d8a5a0778a85a4aa19864824e4ceeb3fe466d88,34644.85
0x81d3602f837072a2f353284abb4c28d529e23015,34644.43
0x3f68e340959cc66ab280e25bce5a17060e1af53c,34644.38
0x1ae7a87ef0f5c1dd08699706ae08a7b16bb5a2e2,34642.33
0x4ea14b5cda9524921927dac188bdbbd06fdda4d9,34640.95
0xccb91779993b0b14d8fe3c292dccee0353332450,34640.18
0xbf0c3b1754534aba2016568075e3da43227c2dc7,34636.46
0x326ebe8200a3ecfaa53399b15465b3a09c227fa1,34636.25
0x49eeae2026763027c97e6101e7445f443185804a,34635.88
0x01f85bedbef289f116e9aca0d84370b42108d45b,34635.73
0x7f03c4c3803c1b2ecbf2bed81292336210e66542,34635.53
0xfdff3c97c71698e60d1248b86bc1b8ae7ab57859,34633.83
0x5b26efd64ab02070dc806274d0d58b464cb4ac0d,34630.32
0x7022e5c6a8b680b38c738f0eaf6df4cfb4eff38b,34627.21
0x323e0774bc7e0255abf527afe9bfd3e4044025b5,34626.38
0x06ec5ab5e6841032c5d94770e9869ede46821ac3,34625.29
0xb65da7f83510f8def6faea73d7fa6b6c347eba66,34623.63
0xec2a14f83c9a52247cf0478d34a70075849e3c7c,34621.87
0x1684c9f050584b034ed17f92a8c2374397cd1603,34620.77
0xb28104ceb88fa0687b39e698e950fd5c9b4bfea8,34618.09
0x3984f48a060ddba0e6a525de853b6d831768bafa,34615.06
0x02cad4e4884f3c215fab7e7df573a75635d401e0,34607.68
0x9aeae9aafc8d1ef1b8ec59bdb0511ac4a19a3a77,34604.98
0x6ecf8b50061361a8d3cb85a446a8fad23c03fb32,34603.63
0x9d8d302dc7129065e8e4419d214f560d2200a03b,34601.21
0xa8ea9c47e8441eceb5cd595d3444a781af89349f,34599.1
0x1be92e56d48b70308d7962fbd05430aa3049d7cf,34597.17
0xffaba248bf1708417710903036c9b2cc599dc260,34596.26
0x9881830fa03408a2b981dc650a45ccc79070c36e,34596.22
0x4260bb1d85938396c82310dc9d682bba4f962e17,34595.79
0xc7cc3bfa16bfba565ef71e9fda049e0442dea43d,34595.36
0x69e4009d768c815ee52e5196be73e711dccd505f,34594.35
0xeed249de79be5e16cf191f15216ce83abd54a46f,34593.73
0x0084bf9e2a6d98d0d94e73a54054cf511afd3a20,34590.15
0x1d5f374d49a02bf8ce6abfbe32b795c754ca325a,34582.95
0x7d59a1cb35e309de465ccbeeaeb0bd5c20280e8f,34578.46
0x974c4a528ca274da949993f2ef1771c44e3c2479,34575.84
0x6127efd24aa15bec83d5c7240be3429a5668358c,34574.14
0xb36157a0cc3a750d15a955342280a5363e142894,34570.89
0x1d08603b792470cbe6307758e20d33e4e3ff61d3,34567.86
0x5981f832550cd13efc019a2d3d407bbbced7c88e,34567.52
0xd15e7eb08cff5bf937cbd7587efaf5d733990c30,34567.24
0x0a532bed135346e30c5555d3e7ddb19663666f52,34565.19
0x05598a063ce53d291fb740c5038018a4e8774c82,34564.79
0x1c1d13ee6793a6fb48da6cd6c5e6948306cd13f0,34561.62
0x7728f108b139476b38d1484fb21469499ff6da9a,34561.12
0x00875552db8fe01f77de2fb7795110a5afd73f5b,34559.74
0x1c96a73cecccf8915fc251c512d1d4a5da045154,34551.71
0x23572962c4797dcadaa707623fc1357b51e5ba86,34551.42
0x94bea230dd1a69240928f8f1ff0b8a8053c33874,34549.62
0x2de012fb2adb37c3a89a85e73b2dd42dc1a0df74,34548.12
0x355fed40f5089983208224ca31b7b0cf64e213c5,34546.83
0x3183b0195b66b863973ef4e42933b01bbac64f7e,34537.14
0x39378040c3e5ab9ef3254f7a9e9b41da39971361,34532.87
0x08a05539a89b4aac83e84188ccbc5955fc70911b,34525.39
0x3810fdb1114575c672a17e1b4b59eccb64e5448a,34524.97
0x558721899aeadc52ffa02946ae14360f7a113960,34522.71
0x7e883d8b7e6c02cb01f8aaab5789ec78c8e52767,34522.59
0x17756ac5b7cacca10f6648e93d5729845b26c2b4,34520.63
0x142306fa8f9989ef48c880ad901e1de93b7e93d9,34520.4
0xce3c73700e3996280437cbb9ebc12389d9ed2af4,34517.77
0xc55fa0c5e42cc234a3322129e15f8f4bd5e9bbac,34515.72
0xa98fd851e1955fb0b7ef30baa0d4775ade85f78e,34515.46
0xbee41ff5ff4bff2e78ea8e4acd2a1aa9bcacfb61,34514.2
0xfc330908168cfbfaf15b608f123f526db831b386,34514.13
0x074506ba3905ad6b9c2307d72aa1d210758d4200,34513.25
0xba762fb2bcf731313ed2b49b2c988addfa8f7b35,34513.07
0xb27fa45653e18d694d329b1cfcee804e791185af,34508.55
0xbbc96495f570a7b999f7e9f98ec3664f29981c65,34507.57
0x65e53d03c3d9a1c995cc3177b9657e6c451cb508,34504.82
0x9b5d9aab7ebcff9105426524bc06e84927c8a4fe,34501.58
0x12c0c75af6f271fd8731b438cde1543bae6a0639,34499.52
0x2406af166f01a643dde1bd7bacc4d99ed2a6f692,34496.5
0x4bdb5f1df06dbfe3532c67f200c03aaa9a0d7352,34495.7
0x7e9925baccd6f4ade4066a05cbd2c96f0c26e5eb,34494.7
0x5ea1e631e9c1d919c3a5c27048d1633a1b7d5cdf,34493.75
0x1f0222a6faa1b3b94eecee89aaf37657164d95e5,34491.16
0xa3c908500f9de2dfd63e303fb9e4abf1c10bbf3c,34490.44
0x4407b0636f6004f42ae9341ac6cff671248126b5,34489.97
0x6baa10cf750e2110d14b71c5cec65426069d85d5,34486.14
0xbcb046eff7ffa23a9b093458308905d6b011a779,34484.72
0x51d257a4e8a477c1a016f82dd42c4b0dc4576a86,34476.73
0x18dd3c11cf20ff717c7ff376e7817cef627dff60,34476.63
0x96df331de53b329c6f93a3b4f728aa6348814c67,34475.22
0x51d56362147a1d2cef222495799f02982ef8cf06,34473.17
0x32159042da8945853880eb73c623d73a708a220c,34472.98
0x48c2578d1585e1dc4566e755d331c89f6491fe94,34470.24
0x0323c652e319facc026df7047f637ae798650364,34469.44
0x215799c528880468162e310b0cd9cd8111e2d184,34468.92
0xf8b1c174be31bdfc6f549f6199916991229ec6b1,34468.22
0x853adece1fee876bff5e6244288c9e3cbbb3e4d9,34467.34
0xeb3aaf2b174df181a8f25044b628f03519bfd334,34465.92
0x963f41327556d58516beab03a57119c7ce52078a,34464.8
0xa18d055e48b4271e5a44cbc725382bf5effa0b2b,34464.59
0xe6d8242e2cdbdde83e5540cf36562f7802e23316,34464.0
0xad5d116adc072e6c3a66b0964fd61cb9c7ade3a8,34463.3
0x84fb779da15cc387752fbb9ae10da07a3c80c611,34457.65
0xe12b620c432cf6736e084502aa1e7eff3257cf25,34455.83
0xf62b9307c2e00cd19fa268bae43d0cc91c8628cf,34454.11
0x80c8501d77bf52418aa6cc0b8527fdbcc5ef302e,34453.52
0x66873663a32c37a016c4a7251dad93bdc456c9ba,34452.29
0x759b7ad67ba6a7120ed14462e9c24a3082cd09d3,34446.9
0x13b3e495d42d479412e36399d8b8a4bfe98d4b48,34446.76
0xafb2e0494d0ca58073dd5c866f3534a7b141ec9b,34446.66
0x396b60e04e919d107e1342f9c415eb7a6f4bad4b,34445.5
0x45a73481b70bce38513a89581bbf6185f615d09b,34444.07
0x14d120e38609ae0542ddb68c23cf0a7aff65b698,34443.96
0x8724ac406669d23881831aa3cdd419220b4195c6,34438.59
0x6b01c277edd751de6c993e70f9b3cbe8f11df9d9,34434.41
0xe20066e5efa49ac66c06c99a56f2888b9c015d77,34433.23
0x535a86be6010a7574e05d617d2ff539b70f08659,34430.77
0xa484e3d67d0a7dd925df60246f370df0f91a5082,34425.14
0xdd6a36a2dd79ff97a11f9dfcca948d7112edc00a,34423.42
0xbd189a31a2499e26f0eea56eb5f1435dea28e19c,34420.79
0x0be21a158279d61d14a48f2ccf8e5b74829de77c,34415.31
0x5f9c06a2a231f63c58aa443e3c6686f38a417e70,34414.71
0xc90eddeb2fb46705d5ebb117cf8bc4915e1fb8dc,34414.08
0x78f131e8683c00d38b9471600ad89e819fda82c0,34409.48
0x19d8017d78ae9aa09bb14420e77f5e6ca95e662d,34408.84
0xf9211e946a861cb67bf9b529c5c7c8357319ab14,34407.68
0x0695c95a0166c9c1871acec65e8001836da2543d,34405.42
0xc7a085e8095a6b033edce76e53ecb3d728433ea3,34403.49
0xe1b7c553cd740a9798ac2c1e75db953907ea71a6,34402.65
0x0b372ec5f2bea9b65966c369e68fa0ec74158265,34401.15
0x92f30c15340333913179c0877776aef489b501ac,34399.19
0xb1ec9fcc31663e1c3e6485766f4f19f592897158,34398.37
0xd523582365b97c9adcd77ecbc4f04e5e3b3923ea,34394.28
0xbbfa48a31a0c1c2f2a0fe8bbce7b8439e509dee4,34391.1
0xc479eb274a5e9c06b87cf2ea93625f9c22ca9705,34389.86
0xda804c3994d24a428acd4501d033605e0c35b749,34382.75
0xd5b09fa198fb3199769aec1092a1713020266fcf,34382.18
0xcf8b0b720492bcd32373c7ebd8288b0be4110f11,34382.15
0xba5e2bf02d8fdf08bafa772f989108d478965300,34381.7
0xfd53e93b976c50537bf0914d2f3539820d889a88,34378.6
0xbe9b95d50d093263940cad17a6f9b0ba49acc1b3,34377.09
0x1cada1afd4ca1cb63ac0315a7df970e9921b4896,34373.75
0x7d1d450ad5ebe51d3406ce64cbf21a6417f34c19,34368.38
0xe4516ad329934c1d997d23e284218d6f4f8517cb,34362.55
0xb86846f147cc2b64ef6757ec7930eadda22e0864,34359.19
0xbb208840146bce6aa034a00d4c8f023d6a55573f,34358.8
0x19cba1ce97f196d24df5e278a0623b3cb66c7095,34358.56
0x4fcb2dc5ceb58bfd26941fe95c9c213f4e291eb9,34357.17
0x81f884b8941067e99ddd6f8dbb5f7e3c929e122c,34356.66
0x2b292fe295197a15e36a4800087c94b166248f77,34355.44
0x6c530c9d76fab84918bee0c2b5a240ade6649fa2,34354.03
0xe5cb1ab8518078d93053b28a68207cc84a85ed1d,34351.66
0xb2a650f54855d067df5907d4f321ad97609cd2ed,34351.13
0xe2f1c08aa2fda1f1dd40d62b8c1bfd9d481aee49,34349.66
0xeb1b2b30d9c0ecaa5d64cad6fe1511c9b0f238ec,34349.49
0x2356e3c587b0eb5109d92a198546ac5669facae8,34349.45
0xae5702167432ba0cc76a0eecf02286759ccd519c,34347.06
0x11b3fbe9f14d1f8bcafc1bf9baf59785a3e016c3,34344.32
0xf03e876c3302c65523f2b7222854d0c0193400ff,34343.49
0x3599094bac38581a8726499e1802174adabe390e,34341.93
0xbe54b6e3adcf5b1bc5a6dfeb235eda69d64abb27,34341.78
0xaaf47637b5589b7fcc816d26bcb2e7145682fff2,34339.02
0xab3b5efb7cec8677fe9a68ab34c5903b3ef29327,34338.22
0x51471729adb579ea97a2a4a68a6f63f391467fe3,34336.19
0xb1fe064db301454ca8a50f06c9770b16ce79f747,34335.33
0x24cf57eb53ee14ac31ead3ccdf4af90b81c2e536,34332.99
0x3ffaf2e13c26cfb97a7b30f4e3076cf68d5b3aec,34332.09
0xa24d97b130c3c360f43e36ca36ed4229ee062c15,34331.84
0xe0f11ea511d6e87b1387270ef5b4cae3e98ac198,34330.88
0xeb108c8c944bc649b9b0402d2df49323310f71f8,34327.33
0x74a541ec8bc08d687040acbb99667ddd57f268e7,34324.92
0xdd8038165e50111c3a23f28ff82a6ba19b0491ba,34324.88
0x818a31736fab266537075397f14df8641a9a9204,34320.92
0x39d53ec21f48d8a8005a6de64fa6134b9ca49c05,34320.1
0x69c72120db2d6c513f764e9b6727b71e366c46d3,34318.73
0xb264ca7497574c02d9b362f1a47d0139c72313e7,34317.84
0x6c16c1cd7b73d24902afed2058b6d61667c00bbc,34317.83
0xe2b71ac40d646cc8711aba301b2c7deab87e03f8,34311.64
0xecc051ef9e89fd97708a177ad521ef341d96a7bb,34303.77
0xb77770b6bb96b738298481b353db8e5eeeac3627,34301.84
0x376698458abdfcaf26b20298f8d816a133bd9543,34300.95
0x8322cdc3fce8e94f641942e2334b70559cc699bb,34299.83
0x1b91a80c782e6463cde14a875fb34dd0288e3de9,34299.81
0xd7e14cda3fe84903c79cd215b4e5f1ec18b355b3,34297.27
0xcc834c4aeb94561f320cf8b63ac4b109715a1aab,34295.82
0xb618f43eb7919f8ce9a4652885ec321ddc9e908e,34295.55
0x5e4e9a575186140282af8277e68596e752dafdb6,34295.02
0x6083dc3d96aa36096df8655cd12ee25e2396200c,34294.43
0xed957330ac71690b11dad51d29b744817bc96514,34293.1
0x9a355e51424a547f29bead1493e2e91bdf888ba6,34292.14
0xef4cb248da24c599c79613b690526aefa668d8b4,34290.3
0x867301068da990f1d7a25dcd9514776851609e67,34284.55
0x12e7d7abbe63e6c0ae5c6e032afc70ef7eddc708,34283.63
0x1b58277469c28db168199cdac47c1ac8eca0e28e,34281.93
0x32ffd2cc903826008bf16396e9ab06efed7df523,34279.58
0x7dbe6ccc75557da65fc5e4d685dafe044e34769d,34279.17
0xad89801ceafd2f3920a22eb8c61b4855aca50fbd,34277.76
0x5ee52dbf9e9807f3e3ed89cdbfc019b678479043,34277.37
0x4d46acf5009555624d9bd38b9c4a1129a1caae01,34270.03
0x75daf8fbf7d7864560734e2f67af134b31b81533,34268.57
0x2d16e7c434cd4dad709a1007495c6537f9818b49,34268.25
0x87eca9a9848e89993da1dd81c7aa9c4f62da7239,34266.5
0x044d68e2a80b9927fa10560dfdee23ad9c4a0e71,34266.29
0x5659bedc7369f03d112678eebf433ab0a9dd7300,34265.29
0xfb77150a6f70a9fee83feb8f8679a61413bc80c9,34264.95
0x11e060736b2cc848421e768f24f199cbabb63852,34264.07
0xce182361b7bdb06e1b9bf4ce2dea567c0b106328,34262.87
0x6ae8bd61226209a60d55c6acc200d1310907cbd6,34261.7
0xec393c94fcb094883a0a257f3384f856263c0873,34259.49
0x0eb068ee356d50c248dbde95c9fc1e280e0e7a4f,34257.51
0xd6996a8dfc0d527532d995ee03acc93182f6d0d1,34256.12
0x47deaf88abd180de06b4c810ce1c42f5789d1bd0,34252.5
0x791eeae72b51063010656bc15250720892eed8b0,34252.48
0x0475f026cd087eb4882c9c450374919827707a8e,34249.96
0x60e101ab1cf1b307527a245c8e08793f646c3176,34247.92
0xb01dc864f06a0e3ee133b9c890c3119ba7a175ac,34244.75
0x5ef291ee3f974ffbe7eabf449bded6e9349768aa,34244.71
0xd3de794a749ba522db077f3337e896adda26e40b,34244.49
0x8a449dc74d9619ea4f79d1e999d018df04386099,34239.87
0xc0607193a1b18d26b253c1cd621c796849fcf519,34239.02
0x03da02d30c8d5377a5f241b967b58c7535764e11,34237.73
0xafcc758de89b531640e24791ba9f106d36a1e424,34236.97
0x343d95d934df3bdb11738461e4b434f4c73b7263,34236.14
0x9b7bec9b7227ab0a4ac001ae4e1a695e19c2574c,34236.03
0xda10a8daa269443a9e823387826390b7fbaaac2e,34231.21
0xfaad7b284b115a516162652c9e1afa7ac32e8515,34230.35
0x0887a766ce94a99adebcb71ac90e711159a80e50,34230.18
0x08476f1d91c0ea8f0761102936194d1ae0ca5c3b,34229.07
0xc233d2f06c8f8b94e91b09080fa3f61c38cb17a4,34227.17
0x4c83e266c8c2273e4c30e60a87c07d35dfd7e602,34226.08
0x39765a7e49fd1223f7f8077eeaf332139092037d,34224.87
0x194de363979e13c8908074c6e11cc00d16ef69ae,34222.81
0x0645823fefca305012af5add1381c097cf644a15,34220.74
0xff77839295fba42789a1f2ccaf94ca611787d9d6,34218.52
0x525cf3c76715c5594661378e75a544d8a860fd4d,34218.41
0x175b3d501094d41218094ff47ba46ceed89c5520,34215.95
0x05febd8f328222e3b8c484eeaec710b647c5d8d9,34211.99
0x24146e24bd41db0cba1b44bbe3b6d8a05c265132,34211.59
0xca27d5c0b0bac37593a92656774646537d2f03ac,34210.88
0x34a5460e5fdef210081405d0ab1e8f6984d25fa2,34206.15
0x66d4bd6a9f028e11f0175cde9feb955cb961017c,34196.66
0xb2bb6b0bbfa03bbe5cbe557c0804fa6e1f088073,34196.1
0xfd2e1a4592c8e2e6fefa28e9f76d9a9e1d3d0b48,34195.49
0xae67cd3f9ba97595ad8c5370060123456d4be07d,34194.23
0x2c9ea427c3b74b0adc7ced973ccd5902abcd595b,34194.04
0x75e9e68971634956acdc333bbd834390dac88fda,34192.33
0x62afcca3b740cc4f2aaaa70eb1c8dac105da0c8d,34191.33
0xaa083a0fc2acc76a0b865999fab141f6bb2164c6,34190.04
0x03fdcda40c94ca94de9bea69903f68989e67e123,34187.41
0x195e1e42fc107fc45ef6d1e0463e5b6442b6b9c2,34187.0
0x34270a9b1c9d83d6c1150be4f3a6e95662b95acf,34183.95
0xdc0ea0b914df373d1aeb84e7338c32ae14d6971b,34182.57
0xf4e4f40f9e94b1dce4cbfa5ea8d12588afc055fc,34178.83
0x14c4ab724407d344143e17e20580d9d3df42a890,34178.74
0x41915464b0dbab6d2a42f23e09e7940b6e7cbf6c,34177.52
0x54a8e176ced9920049883c3450a777b08a3a3c5e,34177.44
0x5a9d69234243554fc247eaae759a458198146eea,34177.13
0x06dd1f5d55eae6a521410d50bc753fe2c47e27f5,34173.61
0x0ea6a6cbac90b11ef098b176148938a7d2fbcab2,34172.79
0x83bcc205cd39b409b8c5cc1bc83382ef9adf5a70,34168.21
0xeb067a040ced93859c9687003f4aa70d780459a6,34166.85
0x889aed257c7f7139e35c381c3ced5e524c9bac63,34166.26
0xfa25425131d85b545f46c73cc92a94be39cb1119,34159.4
0x57de7f3a177e8d9d82f1c3ea7a37bce95abe37a8,34159.16
0xd9cae7cbb8cd0dc9a05e8104c0f50cd5b90da050,34158.38
0xb94b89325279e14b7984de7896ad882d682d8215,34158.3
0x22a4d585de3fe68f421255063f0591382b6823a9,34151.34
0x92abce6d45f04aa8033c3dd53bd0a7bb3cf8f12c,34148.89
0xa2e0e3f50c6f761a614bdc67967f803eeb745b86,34148.42
0xae6a9014e6341ef2162c2fc6c999befc4d911053,34147.1
0x39a1b557e5130c1f77a53654c4373848a49d185a,34146.43
0x6d9c40c896fd8bb216783dffac08df5453d4d95c,34141.81
0xe084595556234a5a2b0e657419c51a98201219fb,34138.16
0x61a283d8b585f8c4c292b9b77b2a3487b4c73c29,34138.04
0x5485d8d6b3522f3f4462168409592b3690de77df,34136.35
0xc6b90f15b7833bcc0a22443d3d9bd6c05328c445,34136.26
0x92b4ec8f0e7a9856cbdb0fef6417e899bbc87059,34135.24
0x52030ec426be4e1d886016620018b495e9c82e31,34134.92
0x196e5b38e1c9aeb544f9a12ead823ac1b59c37f0,34134.22
0x596c54b14bd92cc1ac80e3d03db7356028bab34e,34133.17
0xe938c223985c2eedb535ca0009404c885feb7d7b,34132.56
0x553d8a7bbd9bd6e161cade93daa60cfcb50c4a7f,34132.22
0x744190391ce6a1384e1aa72e968226e95d39a13d,34130.85
0x7b4442568b7ffb81853e5c135efff6affa31ba3c,34125.94
0xc2a859962457df7b77ce7a291e7b08b8e25a7758,34124.26
0x5f8d5f0fa6f4c0f4378b32559f18550785558040,34124.24
0x41627da8808d2adb4dd087551c56b7a2171a8002,34122.3
0x7f19fb2cf3edfb539813c0e2dda387e1d8505262,34122.03
0xddf05dd0d742b7a4550adebc478ecfd716746580,34121.84
0x784af46645567e2ee7740ecbc8218296a033c6cd,34120.19
0x77050f3fcf26a95050593156202ea843bd8b6d1c,34119.57
0x48321a8f233a4ad6f72013b37920316b213cedb7,34118.45
0x54618d3c0e069f9f01690ebbd93be2b97d25b433,34117.59
0x238b61b81ea839c249fd4c31bbae96e16ff9ebd8,34112.2
0x504af41ec69d7cbf6fa444e35e80bd8c9d6d0a68,34109.7
0xe2c047bba612d1004f2787184d48d7fd2081753e,34107.12
0x78079610a92bb64656d4e9595678b71954cc2878,34105.35
0xb60c0b34db23d9fcb609dff7f81cfe358ef937b3,34105.23
0xcb8fc2869632c775677c5d8a1266c006e98fb4f8,34103.02
0x264db6a2f1523ed56b520271fb50ee7222d9fcee,34096.83
0x3f0ce3c49e7a271560888f6b1f5092751f31fa46,34093.82
0x15a2f249816e7da8f838277812068b1d3aab4114,34092.83
0x211050e9c90f233dc3fe58f3a859fa6be6afe275,34092.78
0x8d5bf0b81b11f00ef3ebc034decaaf27e8ba8775,34092.19
0xcaff7292acd7b101f3ce4c7a3b62914fa51e1854,34089.37
0x063802a8e259f13702e547e380e6c8520f762b5b,34088.87
0xdce30874d26913a8ff2cc3fdeddbddd15a83e6fa,34076.97
0x8b48405c1459a43b28f67221f70c052992f62d35,34076.72
0x7b5744c1e445961698ad7574c48271a4294f5e0c,34070.98
0x2c1946eaf680e634a677c240f340f56664651d24,34070.36
0xda90c197de417446f5072d70b80d788a4c643d96,34068.48
0x0fe1558f4ada2e6aa6eaf3c1d89986566a56db4f,34068.35
0xe8975222f12478cd5b29e9a0c8fa8c761c2f9a67,34066.95
0xf6acd9043f38b6a20fe6018a3325aad8d82d79bd,34065.3
0xfaed47d85f96da6c9c749f13490e4bb566ee49e0,34063.39
0x5eca55d51d1aef12a6e472063384b90a66601fca,34061.59
0xa9e89badbf12615d7b64ef03fd21c5bc9e7859eb,34060.66
0x1e9deb7584afe930ef769b3fb608f97ee23679dc,34056.97
0x7221f3d633ca277ac7708f7540b5b8a7f69a4cbc,34055.43
0x73a5a88f35931db5fb82fd69f7314ba4926507c1,34054.39
0xc996ace1191cff54c43f939ece1231c94c17e41f,34046.87
0x7815d14c839ed8652fe565b62ee192f212a7263a,34042.72
0x1d47edc4e4cb7b0e26093589eb6897cb4299b6bf,34042.64
0x1dee1644b3fb37c50af3050e1fe4c73647f79188,34042.03
0x610f3ebd8ac4383b8ef9fd6061d1be4a98b02ce3,34040.55
0xc6298d023f0c39a955736bd4c6d6f46e70adfc8b,34039.37
0x185697cbd6aa981a87d2b118c410a7903429f186,34038.71
0x19f2323315e83594e3117325d921d02c83d60060,34036.99
0x4419275e288c21e2d62a1ab36315ea36947eb50a,34036.83
0x577a828c3a06f79dc831e61a45c648a2c80e7dc9,34036.82
0x46056a086b2ac614747808e0f3b268c057e4a9d7,34032.96
0x1ec3095066ae6c0917379343e2fe927f310713cc,34031.33
0x02a9d2b87678d9630c920dbe5b7b38c0a7fe7f01,34030.98
0xa35d7b75c533128ca929b66d6c501bac71790dc6,34026.85
0x522184dd9b30741ddd336bcda141a49821d73be7,34023.98
0x512840bdb86f759f0231e1130b74df42fd1364b0,34022.62
0x389161aafa6ed3814fe969b6ac424b1b85a301a4,34022.28
0xd4036bd3816a355268b18f3c7427170c4480aeb7,34020.92
0x4148e67176edd3e2ebe2f99e9836f6f3b5ad621d,34020.32
0x2fa64aae745c9c9eb505eac1ab155652916ad733,34017.91
0x547f19d36c8b9a177141aa3f2fdbcb541afbbd81,34017.71
0x0cc6971f261613b80bb5a9998b4ea64e5ce67b7a,34011.91
0x71dff1f9a9bec0d40c8bd744b675eba71ee13147,34009.89
0xa231c52b78d8fbf4b020ea4f61dc04c05318b538,34007.84
0xcb252c30dc4b2537a54b23bd1bba6e4b02a0f0ea,34007.05
0xf3cd736941c8a9089077e4258d1ad4cfd893e9b1,34005.88
0xf9a39499629a05539280f70357cb23ad86f671a8,34005.19
0x87a0d04bc3eeeea87520f9f304ac24edc04fa091,33999.3
0xc2bcc85ddf32be7a1cebdaa2957cb203f690f92a,33998.69
0xea98adcc565e761d3fd9e32e13abc2989b9cde95,33996.43
0x1a9c2222be58ea2397f4833182401a6cb97326dd,33992.51
0xd18332a175f0ae73b0992f49cf1d1ad5842e7c79,33986.46
0xc4b8fc0bd13efbc412416761a9343d0784af881b,33986.06
0xc972da31701c5eec0aa1d8d72f2e82ccf18008bc,33985.98
0x120ed6d49027be9b2b4b682d9478cb7eaae4cff6,33982.57
0x11af8357e7483c1cbc1169e0e77a73a5a13d1667,33981.07
0x32d87b6732523b63bcd4c99a56edf70a7b219e6c,33980.1
0x08b40444b3db0deeb7167a68c35ca615b306f047,33975.97
0xb833f6e8320db2574291f9d78a3a286650ffbb8b,33975.76
0x30f86beae1f0f630d98fc69464ada8592f217e51,33974.79
0xeb52ac574852bf6035d2d69fa2b86a995ed48197,33974.71
0x0244ac782e382a24319536eef32fec9eae6693f1,33974.55
0x56e3960b796c56e1b7fbd73807af04f97d46db64,33973.83
0xbc6794266827240a51accbb01f92a2005c42c035,33973.57
0xad7950a06b8a74a1bd673a3f9d9bff9520ccc6bf,33972.57
0x8dd12b3583ab487221f4ca042cf8b9a106c6334d,33971.45
0x1ea94d3cf9254692c60a4dd847b9bc177f0da0f1,33971.32
0x6c47838c1f4deda0570afe6fe572ced37cdc6cd9,33967.65
